breakdown step partitionid runtime
InitialComputation 2 161 1081

InitialComputation 2 162 1096

InitialComputation 2 163 1309

InitialComputation 2 164 1086

InitialComputation 2 165 1153

InitialComputation 2 166 1153

InitialComputation 2 167 1033

InitialComputation 2 168 1355

InitialComputation 2 169 1035

InitialComputation 2 170 1166

InitialComputation 2 171 1061

InitialComputation 2 172 1246

InitialComputation 2 173 1092

InitialComputation 2 174 1036

InitialComputation 2 175 5456

InitialComputation 2 176 16995

InitialComputation 2 177 17484

InitialComputation 2 178 14302

InitialComputation 2 179 15903

InitialComputation 2 180 15762

InitialComputation 2 181 16296

InitialComputation 2 182 14624

InitialComputation 2 183 14846

InitialComputation 2 184 16798

InitialComputation 2 185 17900

InitialComputation 2 186 15499

InitialComputation 2 187 16674

InitialComputation 2 188 19963

InitialComputation 2 189 16708

InitialComputation 2 190 15658

InitialComputation 2 191 16758

InitialComputation 2 192 14189

InitialComputation 2 193 16320

InitialComputation 2 194 16657

InitialComputation 2 195 17998

InitialComputation 2 196 14573

InitialComputation 2 197 15858

InitialComputation 2 198 16672

InitialComputation 2 199 17568

InitialComputation 2 200 17318

InitialComputation 2 201 17907

InitialComputation 2 202 19367

InitialComputation 2 203 20716

InitialComputation 2 204 17281

InitialComputation 2 205 18976

InitialComputation 2 206 21028

InitialComputation 2 207 19110

InitialComputation 2 208 17848

InitialComputation 2 209 19369

InitialComputation 2 210 18665

InitialComputation 2 211 22186

InitialComputation 2 212 21845

InitialComputation 2 213 25553

InitialComputation 2 214 22224

InitialComputation 2 215 20367

InitialComputation 2 216 19771

InitialComputation 2 217 19152

InitialComputation 2 218 18391

InitialComputation 2 219 16111

InitialComputation 2 220 18149

InitialComputation 2 221 17735

InitialComputation 2 222 14683

InitialComputation 2 223 15943

InitialComputation 2 224 15503

InitialComputation 2 225 15701

InitialComputation 2 226 18853

InitialComputation 2 227 15584

InitialComputation 2 228 14773

InitialComputation 2 229 14381

InitialComputation 2 230 12701

InitialComputation 2 231 12446

InitialComputation 2 232 10656

InitialComputation 2 233 12487

InitialComputation 2 234 11503

InitialComputation 2 235 10634

InitialComputation 2 236 8058

InitialComputation 2 237 7866

InitialComputation 2 238 7762

InitialComputation 2 239 7884

InitialComputation 2 240 6830

InitialComputation 2 241 6403

InitialComputation 2 242 6740

InitialComputation 2 243 5140

InitialComputation 2 244 4658

InitialComputation 2 245 4865

InitialComputation 2 246 3600

InitialComputation 2 247 2207

InitialComputation 2 248 1525

InitialComputation 2 249 1378

InitialComputation 2 250 484

InitialComputation 2 251 330

InitialComputation 3 0 145

InitialComputation 3 1 93

InitialComputation 3 2 81

InitialComputation 3 3 103

InitialComputation 3 4 66

InitialComputation 3 5 101

InitialComputation 3 6 67

InitialComputation 3 7 94

InitialComputation 3 8 58

InitialComputation 3 9 122

InitialComputation 3 10 86

InitialComputation 3 11 50

InitialComputation 3 12 64

InitialComputation 3 13 59

InitialComputation 3 14 88

InitialComputation 3 15 57

InitialComputation 3 16 61

InitialComputation 3 17 62

InitialComputation 3 18 133

InitialComputation 3 19 86

InitialComputation 3 20 54

InitialComputation 3 21 83

InitialComputation 3 22 62

InitialComputation 3 23 91

InitialComputation 3 24 54

InitialComputation 3 25 53

InitialComputation 3 26 65

InitialComputation 3 27 118

InitialComputation 3 28 70

InitialComputation 3 29 56

InitialComputation 3 30 69

InitialComputation 3 31 63

InitialComputation 3 32 83

InitialComputation 3 33 61

InitialComputation 3 34 60

InitialComputation 3 35 58

InitialComputation 3 36 156

InitialComputation 3 37 89

InitialComputation 3 38 61

InitialComputation 3 39 89

InitialComputation 3 40 59

InitialComputation 3 41 75

InitialComputation 3 42 57

InitialComputation 3 43 64

InitialComputation 3 44 58

InitialComputation 3 45 134

InitialComputation 3 46 81

InitialComputation 3 47 66

InitialComputation 3 48 79

InitialComputation 3 49 56

InitialComputation 3 50 57

InitialComputation 3 51 48

InitialComputation 3 52 57

InitialComputation 3 53 50

InitialComputation 3 54 123

InitialComputation 3 55 48

InitialComputation 3 56 49

InitialComputation 3 57 78

InitialComputation 3 58 63

InitialComputation 3 59 49

InitialComputation 3 60 46

InitialComputation 3 61 63

InitialComputation 3 62 44

InitialComputation 3 63 124

InitialComputation 3 64 75

InitialComputation 3 65 49

InitialComputation 3 66 74

InitialComputation 3 67 68

InitialComputation 3 68 63

InitialComputation 3 69 51

InitialComputation 3 70 63

InitialComputation 3 71 46

InitialComputation 3 72 124

