mode breakdown step partitionid runtime
2.Internal WorkStealingComputation 0 81 40
2.Internal InitialComputation 0 82 560
2.Internal WorkStealingComputation 0 82 30
2.Internal InitialComputation 0 83 1391
2.Internal WorkStealingComputation 0 83 82
2.Internal InitialComputation 0 84 549
2.Internal WorkStealingComputation 0 84 49
2.Internal InitialComputation 0 85 807
2.Internal WorkStealingComputation 0 85 0
2.Internal InitialComputation 0 86 437
2.Internal WorkStealingComputation 0 86 48
2.Internal InitialComputation 0 87 680
2.Internal WorkStealingComputation 0 87 11
2.Internal InitialComputation 0 88 1009
2.Internal WorkStealingComputation 0 88 9
2.Internal InitialComputation 0 89 430
2.Internal WorkStealingComputation 0 89 59
2.Internal InitialComputation 0 90 674
2.Internal WorkStealingComputation 0 90 37
2.Internal InitialComputation 0 91 295
2.Internal WorkStealingComputation 0 91 4
2.Internal InitialComputation 0 92 543
2.Internal WorkStealingComputation 0 92 16
2.Internal InitialComputation 0 93 1406
2.Internal WorkStealingComputation 0 93 91
2.Internal InitialComputation 0 94 463
2.Internal WorkStealingComputation 0 94 87
2.Internal InitialComputation 0 95 632
2.Internal WorkStealingComputation 0 95 127
2.Internal InitialComputation 0 96 652
2.Internal WorkStealingComputation 0 96 60
2.Internal InitialComputation 0 97 675
2.Internal WorkStealingComputation 0 97 23
2.Internal InitialComputation 0 98 985
2.Internal WorkStealingComputation 0 98 47
2.Internal InitialComputation 0 99 433
2.Internal WorkStealingComputation 0 99 41
2.Internal InitialComputation 0 100 721
2.Internal WorkStealingComputation 0 100 57
2.Internal InitialComputation 0 101 300
2.Internal WorkStealingComputation 0 101 0
2.Internal InitialComputation 0 102 542
2.Internal WorkStealingComputation 0 102 63
2.Internal InitialComputation 0 103 1444
2.Internal WorkStealingComputation 0 103 49
2.Internal InitialComputation 0 104 461
2.Internal WorkStealingComputation 0 104 45
2.Internal InitialComputation 0 105 788
2.Internal WorkStealingComputation 0 105 64
2.Internal InitialComputation 0 106 394
2.Internal WorkStealingComputation 0 106 59
2.Internal InitialComputation 0 107 673
2.Internal WorkStealingComputation 0 107 24
2.Internal InitialComputation 0 108 969
2.Internal WorkStealingComputation 0 108 65
2.Internal InitialComputation 0 109 405
2.Internal WorkStealingComputation 0 109 66
2.Internal InitialComputation 0 110 653
2.Internal WorkStealingComputation 0 110 57
2.Internal InitialComputation 0 111 295
2.Internal WorkStealingComputation 0 111 24
2.Internal InitialComputation 0 112 577
2.Internal WorkStealingComputation 0 112 28
2.Internal InitialComputation 0 113 1438
2.Internal WorkStealingComputation 0 113 64
2.Internal InitialComputation 0 114 588
2.Internal WorkStealingComputation 0 114 10
2.Internal InitialComputation 0 115 909
2.Internal WorkStealingComputation 0 115 9
2.Internal InitialComputation 0 116 414
2.Internal WorkStealingComputation 0 116 28
2.Internal InitialComputation 0 117 585
2.Internal WorkStealingComputation 0 117 112
2.Internal InitialComputation 0 118 943
2.Internal WorkStealingComputation 0 118 87
2.Internal InitialComputation 0 119 449
2.Internal WorkStealingComputation 0 119 12
2.Internal InitialComputation 0 120 678
2.Internal WorkStealingComputation 0 120 42
2.Internal InitialComputation 0 121 461
2.Internal WorkStealingComputation 0 121 82
2.Internal InitialComputation 0 122 499
2.Internal WorkStealingComputation 0 122 106
2.Internal InitialComputation 0 123 1427
2.Internal WorkStealingComputation 0 123 48
2.Internal InitialComputation 0 124 549
2.Internal WorkStealingComputation 0 124 1
2.Internal InitialComputation 0 125 787
2.Internal WorkStealingComputation 0 125 16
2.Internal InitialComputation 0 126 659
2.Internal WorkStealingComputation 0 126 54
2.Internal InitialComputation 0 127 675
2.Internal WorkStealingComputation 0 127 16
2.Internal InitialComputation 0 128 1018
2.Internal WorkStealingComputation 0 128 4
2.Internal InitialComputation 0 129 328
2.Internal WorkStealingComputation 0 129 32
2.Internal InitialComputation 0 130 716
2.Internal WorkStealingComputation 0 130 27
2.Internal InitialComputation 0 131 288
2.Internal WorkStealingComputation 0 131 14
2.Internal InitialComputation 0 132 487
2.Internal WorkStealingComputation 0 132 48
2.Internal InitialComputation 0 133 1453
2.Internal WorkStealingComputation 0 133 44
2.Internal InitialComputation 0 134 585
2.Internal WorkStealingComputation 0 134 13
2.Internal InitialComputation 0 135 837
2.Internal WorkStealingComputation 0 135 117
2.Internal InitialComputation 0 136 437
2.Internal WorkStealingComputation 0 136 18
2.Internal InitialComputation 0 137 729
2.Internal WorkStealingComputation 0 137 17
2.Internal InitialComputation 0 138 1007
2.Internal WorkStealingComputation 0 138 25
2.Internal InitialComputation 0 139 314
2.Internal WorkStealingComputation 0 139 123
2.Internal InitialComputation 0 140 656
2.Internal WorkStealingComputation 0 140 56
2.Internal InitialComputation 0 141 288
2.Internal WorkStealingComputation 0 141 8
2.Internal InitialComputation 0 142 571
2.Internal WorkStealingComputation 0 142 6
2.Internal InitialComputation 0 143 1447
2.Internal WorkStealingComputation 0 143 28
2.Internal InitialComputation 0 144 506
2.Internal WorkStealingComputation 0 144 37
2.Internal InitialComputation 0 145 741
2.Internal WorkStealingComputation 0 145 30
2.Internal InitialComputation 0 146 393
2.Internal WorkStealingComputation 0 146 87
2.Internal InitialComputation 0 147 595
2.Internal WorkStealingComputation 0 147 97
2.Internal InitialComputation 0 148 930
2.Internal WorkStealingComputation 0 148 104
2.Internal InitialComputation 0 149 343
2.Internal WorkStealingComputation 0 149 19
2.Internal InitialComputation 0 150 829
2.Internal WorkStealingComputation 0 150 60
2.Internal InitialComputation 0 151 488
2.Internal WorkStealingComputation 0 151 38
2.Internal InitialComputation 0 152 488
2.Internal WorkStealingComputation 0 152 86
2.Internal InitialComputation 0 153 1483
2.Internal WorkStealingComputation 0 153 14
2.Internal InitialComputation 0 154 591
2.Internal WorkStealingComputation 0 154 7
2.Internal InitialComputation 0 155 682
2.Internal WorkStealingComputation 0 155 78
2.Internal InitialComputation 0 156 392
2.Internal WorkStealingComputation 0 156 51
2.Internal InitialComputation 0 157 688
2.Internal WorkStealingComputation 0 157 4
2.Internal InitialComputation 0 158 1017
2.Internal WorkStealingComputation 0 158 14
2.Internal InitialComputation 0 159 448
2.Internal WorkStealingComputation 0 159 24
2.Internal InitialComputation 0 160 649
2.Internal WorkStealingComputation 0 160 64
2.Internal InitialComputation 0 161 281
2.Internal WorkStealingComputation 0 161 48
2.Internal InitialComputation 0 162 464
2.Internal WorkStealingComputation 0 162 68
2.Internal InitialComputation 0 163 1492
2.Internal WorkStealingComputation 0 163 1
2.Internal InitialComputation 0 164 592
2.Internal WorkStealingComputation 0 164 6
2.Internal InitialComputation 0 165 919
2.Internal WorkStealingComputation 0 165 35
2.Internal InitialComputation 0 166 568
2.Internal WorkStealingComputation 0 166 60
2.Internal InitialComputation 0 167 647
2.Internal WorkStealingComputation 0 167 47
2.Internal InitialComputation 0 168 1008
2.Internal WorkStealingComputation 0 168 9
2.Internal InitialComputation 0 169 397
2.Internal WorkStealingComputation 0 169 63
2.Internal InitialComputation 0 170 667
2.Internal WorkStealingComputation 0 170 45
2.Internal InitialComputation 0 171 292
2.Internal WorkStealingComputation 0 171 3
2.Internal InitialComputation 0 172 544
2.Internal WorkStealingComputation 0 172 33
2.Internal InitialComputation 0 173 1475
2.Internal WorkStealingComputation 0 173 18
2.Internal InitialComputation 0 174 496
2.Internal WorkStealingComputation 0 174 9
2.Internal InitialComputation 0 175 726
2.Internal WorkStealingComputation 0 175 96
2.Internal InitialComputation 0 176 457
2.Internal WorkStealingComputation 0 176 3
2.Internal InitialComputation 0 177 692
2.Internal WorkStealingComputation 0 177 5
2.Internal InitialComputation 0 178 978
2.Internal WorkStealingComputation 0 178 56
2.Internal InitialComputation 0 179 243
2.Internal WorkStealingComputation 0 179 116
2.Internal InitialComputation 0 180 703
2.Internal WorkStealingComputation 0 180 8
2.Internal InitialComputation 0 181 293
2.Internal WorkStealingComputation 0 181 9
2.Internal InitialComputation 0 182 499
2.Internal WorkStealingComputation 0 182 76
2.Internal InitialComputation 0 183 1441
2.Internal WorkStealingComputation 0 183 32
2.Internal InitialComputation 0 184 506
2.Internal WorkStealingComputation 0 184 51
2.Internal InitialComputation 0 185 685
2.Internal WorkStealingComputation 0 185 115
2.Internal InitialComputation 0 186 405
2.Internal WorkStealingComputation 0 186 58
2.Internal InitialComputation 0 187 674
2.Internal WorkStealingComputation 0 187 21
2.Internal InitialComputation 0 188 1026
2.Internal WorkStealingComputation 0 188 8
2.Internal InitialComputation 0 189 462
2.Internal WorkStealingComputation 0 189 29
2.Internal InitialComputation 0 190 654
2.Internal WorkStealingComputation 0 190 58
2.Internal InitialComputation 0 191 316
2.Internal WorkStealingComputation 0 191 7
2.Internal InitialComputation 0 192 510
2.Internal WorkStealingComputation 0 192 65
2.Internal InitialComputation 0 193 1430
2.Internal WorkStealingComputation 0 193 58
2.Internal InitialComputation 0 194 571
2.Internal WorkStealingComputation 0 194 0
2.Internal InitialComputation 0 195 719
2.Internal WorkStealingComputation 0 195 233
2.Internal InitialComputation 0 196 427
2.Internal WorkStealingComputation 0 196 31
2.Internal InitialComputation 0 197 625
2.Internal WorkStealingComputation 0 197 65
2.Internal InitialComputation 0 198 979
2.Internal WorkStealingComputation 0 198 40
2.Internal InitialComputation 0 199 460
2.Internal WorkStealingComputation 0 199 30
2.Internal InitialComputation 0 200 671
2.Internal WorkStealingComputation 0 200 42
2.Internal InitialComputation 0 201 293
2.Internal WorkStealingComputation 0 201 25
2.Internal InitialComputation 0 202 492
2.Internal WorkStealingComputation 0 202 113
2.Internal InitialComputation 0 203 1492
2.Internal WorkStealingComputation 0 203 5
2.Internal InitialComputation 0 204 560
2.Internal WorkStealingComputation 0 204 5
2.Internal InitialComputation 0 205 818
2.Internal WorkStealingComputation 0 205 135
2.Internal InitialComputation 0 206 576
2.Internal WorkStealingComputation 0 206 53
2.Internal InitialComputation 0 207 694
2.Internal WorkStealingComputation 0 207 0
2.Internal InitialComputation 0 208 950
2.Internal WorkStealingComputation 0 208 82
2.Internal InitialComputation 0 209 414
2.Internal WorkStealingComputation 0 209 58
2.Internal InitialComputation 0 210 635
2.Internal WorkStealingComputation 0 210 79
2.Internal InitialComputation 0 211 215
2.Internal WorkStealingComputation 0 211 135
2.Internal InitialComputation 0 212 527
2.Internal WorkStealingComputation 0 212 0
2.Internal InitialComputation 0 213 1485
2.Internal WorkStealingComputation 0 213 13
2.Internal InitialComputation 0 214 593
2.Internal WorkStealingComputation 0 214 5
2.Internal InitialComputation 0 215 742
2.Internal WorkStealingComputation 0 215 7
2.Internal InitialComputation 0 216 450
2.Internal WorkStealingComputation 0 216 51
2.Internal InitialComputation 0 217 672
2.Internal WorkStealingComputation 0 217 25
2.Internal InitialComputation 0 218 999
2.Internal WorkStealingComputation 0 218 22
2.Internal InitialComputation 0 219 432
2.Internal WorkStealingComputation 0 219 41
2.Internal InitialComputation 0 220 612
2.Internal WorkStealingComputation 0 220 97
2.Internal InitialComputation 0 221 228
2.Internal WorkStealingComputation 0 221 129
2.Internal InitialComputation 0 222 565
2.Internal WorkStealingComputation 0 222 21
2.Internal InitialComputation 0 223 1379
2.Internal WorkStealingComputation 0 223 112
2.Internal InitialComputation 0 224 432
2.Internal WorkStealingComputation 0 224 127
2.Internal InitialComputation 0 225 713
2.Internal WorkStealingComputation 0 225 55
2.Internal InitialComputation 0 226 402
2.Internal WorkStealingComputation 0 226 43
2.Internal InitialComputation 0 227 647
2.Internal WorkStealingComputation 0 227 51
2.Internal InitialComputation 0 228 1000
2.Internal WorkStealingComputation 0 228 63
2.Internal InitialComputation 0 229 356
2.Internal WorkStealingComputation 0 229 28
2.Internal InitialComputation 0 230 649
2.Internal WorkStealingComputation 0 230 60
2.Internal InitialComputation 0 231 297
2.Internal WorkStealingComputation 0 231 73
2.Internal InitialComputation 0 232 547
