sys alg graph depth mem
arabesque cliques youtube 4 117.72373465448618
arabesque cliques youtube 4 117.82786932587624
arabesque cliques youtube 4 117.88036271184683
arabesque cliques youtube 4 118.04564453661442
arabesque cliques youtube 4 118.30243568122387
arabesque cliques youtube 4 118.42652142047882
arabesque cliques youtube 4 118.54547017067671
arabesque cliques youtube 4 118.601233266294
arabesque cliques youtube 4 118.61940533667803
arabesque cliques youtube 4 119.14036932587624
arabesque cliques youtube 4 119.28527791798115
arabesque cliques youtube 4 119.3098029345274
arabesque cliques youtube 4 119.37026343494654
arabesque cliques youtube 4 119.62935670465231
arabesque cliques youtube 4 119.63770476728678
arabesque cliques youtube 4 119.78099431842566
arabesque cliques youtube 4 119.81652585417032
arabesque cliques youtube 4 119.97411458939314
arabesque cliques youtube 4 119.98843036592007
arabesque cliques youtube 4 120.24524492025375
arabesque cliques youtube 4 120.34432190656662
arabesque cliques youtube 4 120.56555134803057
arabesque cliques youtube 4 120.62884474545717
arabesque cliques youtube 4 120.7162321805954
arabesque cliques youtube 4 120.77310636639595
arabesque cliques youtube 4 121.31786480545998
arabesque cliques youtube 4 121.53100021928549
arabesque cliques youtube 4 121.69390385597944
arabesque cliques youtube 4 121.77916637063026
arabesque cliques youtube 4 122.41643397510052
